gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,costat,ggroup,gind,gsector,gsubind
61182,20001231,2000,INDL,C,D,STD,LINN,USD,I,4510,451010,45,45101010
61187,20001231,2000,INDL,C,D,STD,ARWM,USD,I,1510,151010,15,15101050
61188,20001231,2000,INDL,C,D,STD,SVC,USD,A,6010,601010,60,60101030
61192,20001231,2000,INDL,C,D,STD,BREW,USD,A,3020,302010,30,30201010
61198,20001231,2000,INDL,C,D,STD,3WAVR,USD,I,4520,452010,45,45201020
61205,20051231,2005,INDL,C,D,STD,CSKI,USD,I,3030,303020,30,30302010
61206,20001231,2000,INDL,C,D,STD,CCBP,USD,I,4010,401010,40,40101015
61212,20001231,2000,INDL,C,D,STD,LTEC,USD,A,2520,252010,25,25201010
61214,20001231,2000,INDL,C,D,STD,ASML,USD,A,4530,453010,45,45301010
61218,20001231,2000,INDL,C,D,STD,USHM,USD,I,2020,202010,20,20201040
61222,20000930,2000,INDL,C,D,STD,ETPI,USD,I,2530,253010,25,25301030
61224,20180630,2018,INDL,C,D,STD,FABP,USD,A,4010,401010,40,40101015
61225,20141231,2014,INDL,C,D,STD,FETM,USD,A,4010,401010,40,40101015
61226,20001231,2000,INDL,C,D,STD,FBCE,USD,I,4520,452010,45,45201020
61227,20001231,2000,INDL,C,D,STD,BPLS.,USD,I,4010,401010,40,40101010
61229,20001231,2000,INDL,C,D,STD,MBHIQ,USD,I,4010,401010,40,40101015
61236,20001231,2000,INDL,C,D,STD,GNRG,USD,I,1010,101020,10,10102040
61242,20001231,2000,INDL,C,D,STD,KELLQ,USD,I,2010,201010,20,20101010
61243,20001231,2000,INDL,C,D,STD,TTMX,USD,I,2520,252010,25,25201010
61246,20001231,2000,INDL,C,D,STD,EUPH,USD,I,2520,252010,25,25201010
61253,20001231,2000,INDL,C,D,STD,3AXSO,USD,I,4510,451030,45,45103010
61255,20000630,2000,INDL,C,D,STD,3VCAT,USD,I,2020,202010,20,20201030
61256,20001231,2000,INDL,C,D,STD,KYZN,USD,I,1510,151010,15,15101050
61257,20001231,2000,INDL,C,D,STD,TRKN.,USD,I,4530,453010,45,45301010
61264,20000630,2000,INDL,C,D,STD,KYF,USD,I,4010,401020,40,40102010
61271,20001231,2000,INDL,C,D,STD,PWRM,USD,I,3520,352010,35,35201010
61273,20031231,2003,INDL,C,D,STD,ADVC,USD,A,4510,451030,45,45103010
61276,20001231,2000,INDL,C,D,STD,GLGSQ,USD,I,3520,352010,35,35201010
61278,20000930,2000,INDL,C,D,STD,MBTA,USD,I,2020,202010,20,20201030
61285,20001231,2000,INDL,C,D,STD,BTN,USD,A,5020,502020,50,50202010
61296,20000731,2000,INDL,C,D,STD,POCC,USD,I,1010,101020,10,10102040
61298,20000331,1999,INDL,C,D,STD,TRF,USD,I,,,,
61300,20000731,2000,INDL,C,D,STD,CGGIQ,USD,I,2010,201040,20,20104010
61302,20001231,2000,INDL,C,D,STD,ACGL,USD,A,4030,403010,40,40301040
61314,20000531,1999,INDL,C,D,STD,PARO,USD,I,2010,201010,20,20101010
61321,20001231,2000,INDL,C,D,STD,SMSI,USD,A,4510,451030,45,45103010
61322,20001231,2000,INDL,C,D,STD,EQUU,USD,I,2530,253010,25,25301010
61325,20001231,2000,INDL,C,D,STD,MD,USD,A,3510,351020,35,35102015
61330,20001231,2000,INDL,C,D,STD,ALTM.1,USD,I,2540,254010,25,25401010
61332,20001231,2000,INDL,C,D,STD,PBPH,USD,I,3030,303020,30,30302010
61335,20001231,2000,INDL,C,D,STD,TALK,USD,I,5010,501010,50,50101020
61338,20001231,2000,INDL,C,D,STD,CVOVQ,USD,A,2020,202010,20,20201010
61339,20001231,2000,INDL,C,D,STD,MEH,USD,I,2030,203020,20,20302010
61340,20001231,2000,INDL,C,D,STD,SPOT.1,USD,I,2540,254010,25,25401020
61349,20001231,2000,INDL,C,D,STD,VENP,USD,I,2020,202010,20,20201040
61350,20001231,2000,INDL,C,D,STD,CRAY,USD,I,4520,452020,45,45202030
61351,20001231,2000,INDL,C,D,STD,ACMM.,USD,I,2520,252020,25,25202020
61352,20001231,2000,INDL,C,D,STD,WBR.2,USD,I,2530,253010,25,25301020
61355,20000630,2000,INDL,C,D,STD,CKFR,USD,I,4510,451020,45,45102020
61356,20001231,2000,INDL,C,D,STD,NOVT,USD,A,4520,452030,45,45203010
61359,20000630,2000,INDL,C,D,STD,BWSI,USD,I,4520,452050,45,45205020
61361,20001231,2000,INDL,C,D,STD,CDSG,USD,A,3030,303020,30,30302010
61364,20001231,2000,INDL,C,D,STD,ALLE.1,USD,I,4010,401010,40,40101015
61375,20000331,1999,INDL,C,D,STD,TKX.1,CAD,I,4520,452010,45,45201020
61376,20001231,2000,INDL,C,D,STD,PLNTQ,USD,A,2510,251010,25,25101010
61377,20000331,1999,INDL,C,D,STD,ZCLCF,CAD,I,1010,101010,10,10101020
61380,20001231,2000,INDL,C,D,STD,ERIE,USD,A,4030,403010,40,40301040
61381,20000930,2000,INDL,C,D,STD,APGI,USD,A,2020,202010,20,20201050
61388,20001231,2000,INDL,C,D,STD,RE,USD,A,4030,403010,40,40301050
61389,20000430,1999,INDL,C,D,STD,FIFS,USD,I,4020,402020,40,40202010
61390,20000930,2000,INDL,C,D,STD,FIFG.1,USD,I,4010,401010,40,40101015
61391,20001231,2000,INDL,C,D,STD,SFD.1,CAD,I,2020,202010,20,20201030
61392,20001231,2000,INDL,C,D,STD,BOGN,USD,I,4520,452010,45,45201020
61393,20000930,2000,INDL,C,D,STD,KFBI,USD,I,4010,401020,40,40102010
61394,20000630,2000,INDL,C,D,STD,SRNN,USD,A,4010,401010,40,40101015
61396,20001231,2000,INDL,C,D,STD,ESST,USD,I,4530,453010,45,45301020
61397,20000131,1999,INDL,C,D,STD,GADZQ,USD,I,2550,255040,25,25504010
61398,20000630,2000,INDL,C,D,STD,LCRY,USD,I,4520,452030,45,45203010
61399,20000630,2000,INDL,C,D,STD,MYGN,USD,A,3520,352010,35,35201010
61400,20000831,2000,INDL,C,D,STD,ZCOM,USD,A,1510,151050,15,15105020
61401,20000531,1999,INDL,C,D,STD,VRTY.,USD,I,4510,451030,45,45103010
61402,20001231,2000,INDL,C,D,STD,VTEK,USD,I,4520,452010,45,45201020
61403,20001231,2000,INDL,C,D,STD,WLDA,USD,I,2030,203020,20,20302010
61404,20000930,2000,INDL,C,D,STD,CPC.2,USD,I,2020,202010,20,20201050
61405,20000531,1999,INDL,C,D,STD,SFAM,USD,I,4520,452050,45,45205010
61406,20001231,2000,INDL,C,D,STD,RNR,USD,A,4030,403010,40,40301050
61407,20001231,2000,INDL,C,D,STD,APAC,USD,I,2020,202010,20,20201060
61408,20001231,2000,INDL,C,D,STD,THG,USD,A,4030,403010,40,40301040
61409,20001231,2000,INDL,C,D,STD,DOFSQ,USD,A,1010,101010,10,10101010
61410,20000930,2000,INDL,C,D,STD,ELNT,USD,I,4520,452050,45,45205020
61411,20001231,2000,INDL,C,D,STD,MRCR,USD,I,2010,201030,20,20103010
61414,20001231,2000,INDL,C,D,STD,SNUS,USD,I,3520,352010,35,35201010
61417,20001231,2000,INDL,C,D,STD,BCKE.1,USD,I,3020,302020,30,30202030
61418,20000930,2000,INDL,C,D,STD,RICK,USD,A,2530,253010,25,25301030
61419,20000630,2000,INDL,C,D,STD,TINO,USD,A,1510,151040,15,15104020
61420,20001231,2000,INDL,C,D,STD,POOL,USD,A,2550,255010,25,25501010
61421,20001231,2000,INDL,C,D,STD,AMCN.1,USD,I,2540,254010,25,25401030
61423,20001031,2000,INDL,C,D,STD,AAA.1,CAD,I,1510,151040,15,15104020
61425,20001231,2000,INDL,C,D,STD,MVCO,USD,I,2010,201030,20,20103010
61427,20000430,1999,INDL,C,D,STD,ADEX,USD,I,4530,453010,45,45301010
61429,20001231,2000,INDL,C,D,STD,3HCIAA,USD,I,2520,252030,25,25203010
61430,20001231,2000,INDL,C,D,STD,SRS.1,USD,I,3510,351020,35,35102020
61432,20001231,2000,INDL,C,D,STD,ROB.2,CAD,I,2010,201060,20,20106020
61433,20001231,2000,INDL,C,D,STD,GLIAQ,USD,I,3510,351010,35,35101010
61435,20000331,1999,INDL,C,D,STD,CLRX,USD,I,3510,351030,35,35103010
61437,20001231,2000,INDL,C,D,STD,DER.1,USD,I,3510,351010,35,35101020
61439,20001231,2000,INDL,C,D,STD,RSYS,USD,I,4520,452030,45,45203020
61440,20001231,2000,INDL,C,D,STD,KKPNY,USD,A,5010,501010,50,50101020
61441,20001231,2000,INDL,C,D,STD,HTV,USD,I,2540,254010,25,25401020
61442,20001231,2000,INDL,C,D,STD,BFD.1,USD,I,4010,401020,40,40102010
61444,20001231,2000,INDL,C,D,STD,IMPCQ,USD,I,4010,401020,40,40102010
61445,20000131,1999,INDL,C,D,STD,IBI.1,USD,I,2550,255040,25,25504010
61446,20001231,2000,INDL,C,D,STD,DELI,USD,I,2530,253010,25,25301040
61447,20020131,2001,INDL,C,D,STD,MGN.,CAD,I,3020,302010,30,30201020
61448,20000630,2000,INDL,C,D,STD,PCYC,USD,I,3520,352010,35,35201010
61449,20001231,2000,INDL,C,D,STD,GCV,USD,A,,,,
61452,20001231,2000,INDL,C,D,STD,BAP,USD,A,4010,401010,40,40101010
61462,20001231,2000,INDL,C,D,STD,3SHPI,USD,I,3510,351010,35,35101020
61471,20001031,2000,INDL,C,D,STD,WSC.1,CAD,I,2010,201060,20,20106020
61472,20000331,1999,INDL,C,D,STD,WCAP,USD,I,,,,
61476,20001231,2000,INDL,C,D,STD,DSGR,USD,I,1510,151030,15,15103020
61481,20000630,2000,INDL,C,D,STD,PMORQ,USD,I,3010,301010,30,30101010
61483,20001231,2000,INDL,C,D,STD,DVA,USD,A,3510,351020,35,35102015
61484,20001231,2000,INDL,C,D,STD,VGDAQ,USD,I,2030,203020,20,20302010
61487,20001231,2000,INDL,C,D,STD,BANR,USD,A,4010,401010,40,40101015
61489,20001231,2000,INDL,C,D,STD,Q.2,USD,I,5010,501010,50,50101020
61490,20001231,2000,INDL,C,D,STD,OPK,USD,A,3520,352010,35,35201010
61494,20001231,2000,INDL,C,D,STD,HSIC,USD,A,3510,351020,35,35102010
61496,20001231,2000,INDL,C,D,STD,MLSS,USD,A,3510,351010,35,35101010
61498,20000630,2000,INDL,C,D,STD,HYSL,USD,I,4510,451030,45,45103010
61513,20001231,2000,INDL,C,D,STD,SNDK,USD,I,4520,452020,45,45202030
61516,20001231,2000,INDL,C,D,STD,CNVT,USD,A,2510,251020,25,25102010
61518,20001231,2000,INDL,C,D,STD,IFIN,USD,I,4020,402030,40,40203010
61519,20001231,2000,INDL,C,D,STD,SWM,USD,A,1510,151050,15,15105020
61523,20001231,2000,INDL,C,D,STD,ADAM.1,USD,I,3510,351030,35,35103010
61527,20000430,1999,INDL,C,D,STD,MDWV,USD,I,3510,351010,35,35101010
61528,20000331,1999,INDL,C,D,STD,MMCI,USD,I,2520,252030,25,25203010
61531,20010131,2000,INDL,C,D,STD,ESAN,USD,I,4520,452010,45,45201020
61534,20000930,2000,INDL,C,D,STD,JJZ,USD,I,2010,201020,20,20102010
61536,20001231,2000,INDL,C,D,STD,PNTR,USD,I,2020,202010,20,20201070
61540,20000430,1999,INDL,C,D,STD,SCHA.1,USD,I,2550,255040,25,25504040
61541,20001231,2000,INDL,C,D,STD,HCDC,USD,I,4510,451030,45,45103010
61544,20000930,2000,INDL,C,D,STD,ASFI,USD,A,4020,402020,40,40202010
61545,20000930,2000,INDL,C,D,STD,ANVB,USD,I,2020,202010,20,20201030
61546,20001231,2000,INDL,C,D,STD,INSGY,USD,I,4510,451010,45,45101010
61547,20001231,2000,INDL,C,D,STD,KIDQ,USD,I,2530,253010,25,25301030
61548,20001231,2000,INDL,C,D,STD,TLK,USD,A,5010,501010,50,50101020
61550,20001231,2000,INDL,C,D,STD,APMC,USD,I,4510,451030,45,45103010
61552,20001231,2000,INDL,C,D,STD,LXK,USD,I,4520,452020,45,45202030
61556,20000331,1999,INDL,C,D,STD,AMXC,USD,I,2010,201040,20,20104010
61557,20001231,2000,INDL,C,D,STD,ADVS,USD,I,4510,451030,45,45103010
61558,20001231,2000,INDL,C,D,STD,3CLYS,USD,I,4510,451030,45,45103010
61560,20000930,2000,INDL,C,D,STD,PHTN,USD,I,4520,452030,45,45203010
61562,20001231,2000,INDL,C,D,STD,AEIS,USD,A,4530,453010,45,45301010
61564,20000430,1999,INDL,C,D,STD,EMBR.,USD,I,3510,351010,35,35101010
61566,20001231,2000,INDL,C,D,STD,IDXC,USD,I,3510,351020,35,35102015
61567,20000630,2000,INDL,C,D,STD,EL,USD,A,3030,303020,30,30302010
61568,20000930,2000,INDL,C,D,STD,AMNA,USD,I,4510,451030,45,45103010
61570,20001231,2000,INDL,C,D,STD,SCUR,USD,I,4510,451030,45,45103020
61571,20000930,2000,INDL,C,D,STD,SIMNQ,USD,I,2030,203040,20,20304020
61572,20000831,2000,INDL,C,D,STD,SMOD,USD,I,4520,452030,45,45203020
61573,20000930,2000,INDL,C,D,STD,INFM,USD,I,4510,451020,45,45102010
61574,20001231,2000,INDL,C,D,STD,WAT,USD,A,3520,352030,35,35203010
61575,20001231,2000,INDL,C,D,STD,CFCI,USD,I,1510,151010,15,15101050
61576,20000930,2000,INDL,C,D,STD,HW,USD,I,1510,151020,15,15102010
61580,20000630,2000,INDL,C,D,STD,TLTN,USD,I,4520,452010,45,45201020
61581,20001231,2000,INDL,C,D,STD,SAM,USD,A,3020,302010,30,30201010
61583,20001231,2000,INDL,C,D,STD,CDV.1,USD,I,2030,203040,20,20304020
61584,20001231,2000,INDL,C,D,STD,ESC,USD,I,3510,351020,35,35102020
61585,20001231,2000,INDL,C,D,STD,FFIC,USD,A,4010,401010,40,40101015
61586,20001231,2000,INDL,C,D,STD,IMH,USD,A,4010,401020,40,40102010
61587,20001231,2000,INDL,C,D,STD,IVAC,USD,A,4520,452020,45,45202030
61589,20001231,2000,INDL,C,D,STD,MIG,USD,I,4030,403010,40,40301040
61591,20000430,1999,INDL,C,D,STD,NTAP,USD,A,4520,452020,45,45202030
61592,20001231,2000,INDL,C,D,STD,SSTI.1,USD,I,4530,453010,45,45301020
61596,20000630,2000,INDL,C,D,STD,BKI.1,USD,I,1510,151050,15,15105020
61599,20001231,2000,INDL,C,D,STD,SLGK,USD,I,4510,451010,45,45101010
61600,20000630,2000,INDL,C,D,STD,PRXL,USD,I,3520,352030,35,35203010
61604,20001231,2000,INDL,C,D,STD,AED.3,USD,I,4010,401010,40,40101010
61608,20001231,2000,INDL,C,D,STD,FCFC,USD,I,4020,402030,40,40203010
61610,20001231,2000,INDL,C,D,STD,ZANE,USD,I,4510,451020,45,45102010
61616,20001231,2000,INDL,C,D,STD,E,USD,A,1010,101020,10,10102010
61620,20001231,2000,INDL,C,D,STD,9276A,USD,I,5510,551010,55,55101010
61624,20000531,1999,INDL,C,D,STD,CISC,USD,I,4020,402020,40,40202010
61627,20001231,2000,INDL,C,D,STD,PIXR,USD,I,2540,254010,25,25401030
61631,20001231,2000,INDL,C,D,STD,ASIL,USD,I,1510,151020,15,15102010
61633,20031231,2003,INDL,C,D,STD,SRHIF,CAD,A,1510,151040,15,15104020
61635,20001231,2000,INDL,C,D,STD,NWPX,USD,A,2010,201030,20,20103010
61640,20001231,2000,INDL,C,D,STD,EAGL.1,USD,I,2030,203010,20,20301010
61641,20001231,2000,INDL,C,D,STD,METG,USD,I,4510,451020,45,45102010
61642,20000630,2000,INDL,C,D,STD,OSII.,USD,I,4510,451030,45,45103010
61644,20000930,2000,INDL,C,D,STD,RTEL,USD,I,3510,351020,35,35102010
61645,20000930,2000,INDL,C,D,STD,AOGSQ,USD,I,1010,101020,10,10102020
61646,20000331,1999,INDL,C,D,STD,WSTL,USD,A,4520,452010,45,45201020
61647,20001231,2000,INDL,C,D,STD,PBIX.1,USD,I,4010,401010,40,40101015
61650,20000229,1999,INDL,C,D,STD,ZLUS,USD,I,4020,402030,40,40203020
61653,20000630,2000,INDL,C,D,STD,HAHI,USD,I,2020,202010,20,20201030
61655,20001231,2000,INDL,C,D,STD,NVAX,USD,A,3520,352010,35,35201010
61656,20001231,2000,INDL,C,D,STD,ACCL,USD,I,4510,451030,45,45103010
61658,20000131,1999,INDL,C,D,STD,GUCG,USD,I,2520,252030,25,25203010
61659,20000831,2000,INDL,C,D,STD,3MIST,USD,I,,,,
61661,20001231,2000,INDL,C,D,STD,ELUR,USD,I,4510,451020,45,45102010
61662,20000930,2000,INDL,C,D,STD,LTRE,USD,A,2530,253020,25,25302010
61664,20001130,2000,INDL,C,D,STD,TRFX.,USD,I,2540,254010,25,25401010
61669,20001231,2000,INDL,C,D,STD,VIZY,USD,I,4510,451030,45,45103010
61672,20001231,2000,INDL,C,D,STD,BGII,USD,I,2020,202010,20,20201030
61673,20001231,2000,INDL,C,D,STD,NUOTQ,USD,I,3520,352010,35,35201010
61674,20001231,2000,INDL,C,D,STD,CPMG,USD,I,2540,254010,25,25401020
61676,20001231,2000,INDL,C,D,STD,CTXS,USD,A,4510,451030,45,45103010
61677,20001231,2000,INDL,C,D,STD,3IFNC,USD,I,4010,401010,40,40101015
61679,20001231,2000,INDL,C,D,STD,GBBK,USD,I,4010,401010,40,40101015
61684,20000331,1999,INDL,C,D,STD,3LABT,USD,I,4510,451030,45,45103010
61685,20001231,2000,INDL,C,D,STD,NUAN,USD,A,4510,451030,45,45103010
61686,20001231,2000,INDL,C,D,STD,GSLC.1,USD,I,4010,401010,40,40101015
61688,20001231,2000,INDL,C,D,STD,OAKF,USD,I,4010,401010,40,40101015
61689,20000331,1999,INDL,C,D,STD,AMLJ,USD,I,2010,201010,20,20101010
61690,20000630,2000,INDL,C,D,STD,3ADLTQ,USD,I,2520,252010,25,25201050
61691,20001231,2000,INDL,C,D,STD,PHAR.,USD,I,3510,351010,35,35101010
61693,20001231,2000,INDL,C,D,STD,HTLF,USD,A,4010,401010,40,40101015
61694,20001231,2000,INDL,C,D,STD,ENLV.1,USD,I,4510,451030,45,45103010
61696,20001231,2000,INDL,C,D,STD,STGCF,CAD,I,2010,201070,20,20107010
61697,20001231,2000,INDL,C,D,STD,DCBK,USD,I,4010,401010,40,40101015
61698,20000331,1999,INDL,C,D,STD,NBM.1,USD,I,,,,
61699,20000229,1999,INDL,C,D,STD,PCV.1,USD,I,,,,
61703,20000630,2000,INDL,C,D,STD,KNSY,USD,I,3510,351010,35,35101010
61706,20001231,2000,INDL,C,D,STD,MDCC,USD,I,3520,352030,35,35203010
61709,20001231,2000,INDL,C,D,STD,SMID,USD,A,1510,151020,15,15102010
61711,20001231,2000,INDL,C,D,STD,TGTX,USD,A,3520,352010,35,35201010
61712,20001231,2000,INDL,C,D,STD,BDR,USD,A,4520,452010,45,45201020
61717,20001231,2000,INDL,C,D,STD,ERGN,USD,I,2540,254010,25,25401040
61718,20000331,1999,INDL,C,D,STD,ATAR.,USD,I,4510,451030,45,45103030
61719,20001231,2000,INDL,C,D,STD,PMID,USD,I,3020,302010,30,30201010
61721,20001231,2000,INDL,C,D,STD,IDWK,USD,I,4520,452030,45,45203020
61722,20000430,1999,INDL,C,D,STD,CAGI,USD,I,4520,452020,45,45202020
61723,20001231,2000,INDL,C,D,STD,SNAP.1,USD,I,3520,352010,35,35201010
61725,20001231,2000,INDL,C,D,STD,TLGD,USD,I,4520,452010,45,45201020
61726,20000630,2000,INDL,C,D,STD,ADEP,USD,I,2010,201060,20,20106020
61730,20001231,2000,INDL,C,D,STD,ESA.,USD,I,2530,253010,25,25301020
61732,20000831,2000,INDL,C,D,STD,MSM,USD,A,2010,201070,20,20107010
61733,20001231,2000,INDL,C,D,STD,BUNZQ,USD,I,2530,253010,25,25301040
61735,20000930,2000,INDL,C,D,STD,SGU,USD,A,5510,551020,55,55102010
61737,20001231,2000,INDL,C,D,STD,ZRAN,USD,I,4530,453010,45,45301020
61739,20001231,2000,INDL,C,D,STD,HIG,USD,A,4030,403010,40,40301030
61743,20001231,2000,INDL,C,D,STD,KFS,CAD,A,4030,403010,40,40301040
61744,20000331,1999,INDL,C,D,STD,WIDE,USD,I,4520,452040,45,45204010
61745,20001231,2000,INDL,C,D,STD,IPXL,USD,I,3520,352020,35,35202010
61746,20000630,2000,INDL,C,D,STD,NUCO,USD,I,2010,201070,20,20107010
61750,20001231,2000,INDL,C,D,STD,NYMX,USD,A,3520,352010,35,35201010
61752,20001231,2000,INDL,C,D,STD,CSTL.2,USD,I,4510,451030,45,45103010
61753,20000331,1999,INDL,C,D,STD,STRB,USD,A,4530,453010,45,45301010
61755,20001231,2000,INDL,C,D,STD,ELCO,USD,A,4510,451030,45,45103010
61758,20001231,2000,INDL,C,D,STD,3ISEE,USD,I,2550,255040,25,25504040
61759,20001231,2000,INDL,C,D,STD,CLB,USD,A,1010,101010,10,10101020
61760,20001231,2000,INDL,C,D,STD,DTL.2,USD,I,2010,201020,20,20102010
61761,20001231,2000,INDL,C,D,STD,EKT,USD,A,4010,401010,40,40101010
61763,20000131,1999,INDL,C,D,STD,RDEN,USD,I,3030,303020,30,30302010
61765,20001231,2000,INDL,C,D,STD,RGNT,USD,I,3510,351020,35,35102020
61766,20000630,2000,INDL,C,D,STD,ASTC,USD,A,2010,201010,20,20101010
61769,20001231,2000,INDL,C,D,STD,DTVN,USD,I,5010,501010,50,50101010
61774,20001231,2000,INDL,C,D,STD,CDTI.,USD,I,1510,151010,15,15101050
61776,20000930,2000,INDL,C,D,STD,AXLE,USD,A,2510,251010,25,25101010
61777,20001231,2000,INDL,C,D,STD,AHCI.,USD,I,4010,401010,40,40101010
61781,20000930,2000,INDL,C,D,STD,AXCA,USD,I,3520,352020,35,35202010
61786,20000331,1999,INDL,C,D,STD,CLAS.1,USD,I,4010,401010,40,40101015
61791,20001231,2000,INDL,C,D,STD,AREA,USD,I,4010,401010,40,40101010
61793,20001231,2000,INDL,C,D,STD,SPRI,USD,I,2510,251010,25,25101010
61795,20001231,2000,INDL,C,D,STD,ROAD.1,USD,I,2030,203040,20,20304020
61796,20011231,2001,INDL,C,D,STD,SOMC,USD,A,4010,401010,40,40101015
61803,20001231,2000,INDL,C,D,STD,PRLI,USD,I,1510,151010,15,15101050
61811,20001231,2000,INDL,C,D,STD,SCCO,USD,A,1510,151040,15,15104025
61814,20001231,2000,INDL,C,D,STD,BESIY,USD,A,4530,453010,45,45301010
61815,20001231,2000,INDL,C,D,STD,BYFC,USD,A,4010,401020,40,40102010
61816,20001231,2000,INDL,C,D,STD,IFCB,USD,I,4010,401010,40,40101015
61826,20001231,2000,INDL,C,D,STD,AZCT,CAD,I,4520,452010,45,45201020
61828,20001231,2000,INDL,C,D,STD,HIGPQ,USD,I,4030,403010,40,40301040
61830,20000331,1999,INDL,C,D,STD,GSFD,USD,I,3020,302020,30,30202030
61831,20000831,2000,INDL,C,D,STD,ECHTA,USD,I,3510,351010,35,35101010
61832,20001231,2000,INDL,C,D,STD,CCOWQ,USD,I,4010,401010,40,40101015
61835,20001231,2000,INDL,C,D,STD,PHGTA,USD,I,,,,
61836,20001231,2000,INDL,C,D,STD,TTNP,USD,A,3520,352020,35,35202010
61838,20001231,2000,INDL,C,D,STD,3USAB,USD,I,4010,401010,40,40101010
61839,20000930,2000,INDL,C,D,STD,APU,USD,I,5510,551020,55,55102010
61840,20001231,2000,INDL,C,D,STD,CS1,USD,I,4020,402030,40,40203020
61858,20001231,2000,INDL,C,D,STD,BCRA,USD,I,3520,352010,35,35201010
61859,20001231,2000,INDL,C,D,STD,SRCP.,USD,I,2020,202010,20,20201030
61860,20001231,2000,INDL,C,D,STD,3FIVE,USD,I,4510,451030,45,45103020
61866,20001231,2000,INDL,C,D,STD,CCBN,USD,I,4010,401010,40,40101015
61869,20000930,2000,INDL,C,D,STD,TMX.1,CAD,I,2510,251020,25,25102010
61870,20000630,2000,INDL,C,D,STD,OTEX,USD,A,4510,451030,45,45103010
61871,20001231,2000,INDL,C,D,STD,PPDI,USD,I,3520,352030,35,35203010
61872,20000131,1999,INDL,C,D,STD,ICSN,USD,I,3520,352020,35,35202010
61877,20000930,2000,INDL,C,D,STD,NGI,USD,I,4510,451010,45,45101010
61880,20000630,2000,INDL,C,D,STD,INBP,USD,A,3030,303020,30,30302010
61883,20001231,2000,INDL,C,D,STD,EVLO.1,USD,I,2550,255020,25,25502020
61885,20001231,2000,INDL,C,D,STD,CPBK,USD,I,4010,401010,40,40101015
61888,20000930,2000,INDL,C,D,STD,CONC,USD,A,4520,452030,45,45203010
61895,20021231,2002,INDL,C,D,STD,IRBS,USD,A,3520,352010,35,35201010
61899,20001231,2000,INDL,C,D,STD,IDRA,USD,A,3520,352010,35,35201010
61900,20001231,2000,INDL,C,D,STD,LCAV,USD,I,3510,351020,35,35102020
61901,20001231,2000,INDL,C,D,STD,NEOL.1,USD,I,3520,352010,35,35201010
61902,20001231,2000,INDL,C,D,STD,NICE,USD,A,4510,451030,45,45103010
61903,20001231,2000,INDL,C,D,STD,PTIX.1,USD,I,4520,452010,45,45201020
61921,20001231,2000,INDL,C,D,STD,CRNS,USD,I,2030,203030,20,20303010
61922,20001231,2000,INDL,C,D,STD,ANSS1,USD,I,4520,452030,45,45203010
61923,20001031,2000,INDL,C,D,STD,AIII.1,USD,I,4520,452020,45,45202010
61925,20001231,2000,INDL,C,D,STD,IDSA,USD,I,2020,202010,20,20201050
61928,20001231,2000,INDL,C,D,STD,TPPPF,USD,I,4510,451020,45,45102010
61939,20011231,2001,INDL,C,D,STD,SBFC,USD,A,4010,401010,40,40101015
61940,20001231,2000,INDL,C,D,STD,ACCA,USD,A,3520,352020,35,35202010
61941,20001231,2000,INDL,C,D,STD,GLB.1,USD,I,4040,404020,40,40402040
61943,20001031,2000,INDL,C,D,STD,GBWL,USD,I,4520,452010,45,45201020
61944,20011231,2001,INDL,C,D,STD,GRLC,USD,I,4510,451020,45,45102020
61955,20001130,2000,INDL,C,D,STD,AGFMF,CAD,A,4020,402030,40,40203010
61960,20000331,1999,INDL,C,D,STD,LCGI,USD,I,2530,253020,25,25302010
61971,20001231,2000,INDL,C,D,STD,ENG,USD,A,1010,101010,10,10101020
61974,20001130,2000,INDL,C,D,STD,PHLH,USD,I,3510,351020,35,35102020
61976,20001231,2000,INDL,C,D,STD,HRBR,USD,A,3520,352010,35,35201010
61979,20000131,1999,INDL,C,D,STD,FPCG,USD,A,3510,351020,35,35102015
61980,20000930,2000,INDL,C,D,STD,AOLS,USD,A,3520,352020,35,35202010
61982,20000930,2000,INDL,C,D,STD,IWHM,USD,I,3510,351020,35,35102010
61984,20001231,2000,INDL,C,D,STD,KSW,USD,I,2010,201070,20,20107010
61986,20001231,2000,INDL,C,D,STD,FPFXQ,USD,I,2550,255040,25,25504050
61987,20000930,2000,INDL,C,D,STD,ORCG,USD,I,2520,252010,25,25201030
61988,20000131,1999,INDL,C,D,STD,3REMC,USD,I,4520,452010,45,45201020
61994,20000930,2000,INDL,C,D,STD,9352B,USD,A,2030,203010,20,20301010
61996,20001231,2000,INDL,C,D,STD,ARTC,USD,I,3510,351010,35,35101010
62005,20001231,2000,INDL,C,D,STD,DCTM,USD,I,4510,451030,45,45103010
62013,20001231,2000,INDL,C,D,STD,BPLS,USD,I,4010,401020,40,40102010
62016,20001231,2000,INDL,C,D,STD,SZMK,USD,I,2540,254010,25,25401010
62018,20001231,2000,INDL,C,D,STD,COSO.1,USD,I,4010,401010,40,40101015
62019,20001231,2000,INDL,C,D,STD,ESCU,USD,A,5510,551050,55,55105020
62027,20001231,2000,INDL,C,D,STD,3LRKT,USD,I,3520,352010,35,35201010
62032,20000630,2000,INDL,C,D,STD,OPTX,USD,I,4520,452010,45,45201020
